GSD,scale,iou,acc,f1
GSD3,0.2962962962962963,0.0020292207788913602,5.4460891633717824e-05,0.004025763638980679
GSD3,0.2962962962962963,0.005198202428046152,0.007870550600023696,0.010236763231415863
GSD3,0.2962962962962963,0.0006414771583755133,0.0013427412985098205,0.0012764005353487452
GSD3,0.2962962962962963,0.00040572066132262035,0.0008956393558860299,0.0008094635595092614
GSD3,0.2962962962962963,0.016214371052942357,0.01258511512068463,0.029996832932711437
GSD3,0.2962962962962963,0.02312244242666251,0.0594603625428118,0.043066711944973406
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.004335390297724572,0.012807291839925485,0.008522977410728856
GSD3,0.2962962962962963,0.03068884864934854,0.0355643962577599,0.05782830713944257
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0035747723210181733,0.0009350059550974521,0.007098790017104242
GSD3,0.2962962962962963,0.09622250717968303,0.02848976258531179,0.14478089091805305
GSD3,0.2962962962962963,0.03669509342820845,0.04406965903036761,0.0649906896473626
GSD3,0.2962962962962963,0.02272387238840387,0.01834330622751837,0.04176144074774983
GSD3,0.2962962962962963,0.02533811907435437,0.10216638592551001,0.04366069970334185
GSD3,0.2962962962962963,0.00187557650916329,0.003009670416419972,0.0037163007840064688
GSD3,0.2962962962962963,0.007297999951455905,0.005080185506425461,0.014275866057765697
GSD3,0.2962962962962963,0.00236136757874567,0.0032473028917924802,0.004667623969072736
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.010900753068331864,0.016987036209208762,0.02121307992554872
GSD3,0.2962962962962963,0.05762109317109751,0.049742125229103616,0.0982571255163875
GSD3,0.2962962962962963,0.11377808491949765,0.09572497328108301,0.18520661608861405
GSD3,0.2962962962962963,0.0423903422856873,0.12097308488612836,0.06758975743646393
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.012706254148526617,0.042476519072263755,0.024006249757196545
GSD3,0.2962962962962963,0.02149179634158957,0.13032206864625356,0.03807392643783979
GSD3,0.2962962962962963,0.018968165398703888,0.06119044358402948,0.03438766741667485
GSD3,0.2962962962962963,0.002999189993582149,0.009158636632033871,0.0059263059637166045
GSD3,0.2962962962962963,0.011865899031486438,0.01915713298750571,0.022416744377029164
GSD3,0.2962962962962963,0.0008264462808551329,1.0892178326743566e-05,0.0016501648512128439
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0011723329425442327,0.00040913275221329457,0.002336444902824286
GSD3,0.2962962962962963,0.0027910851905271596,0.0007721918723924118,0.005505336648832445
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.03547229729252907,0.07329990535451782,0.062309411645800325
GSD3,0.2962962962962963,0.08271772135118997,0.06485255489564329,0.1202771655526158
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.058555847479553384,0.15976749413918237,0.10452476533147209
GSD3,0.2962962962962963,0.10269591000540008,0.2627711563477833,0.16072190772210435
GSD3,0.2962962962962963,0.03254230052892885,0.03536166842661035,0.05657455673682069
GSD3,0.2962962962962963,0.07382090707434963,0.13622642065116553,0.10821278159543174
GSD3,0.2962962962962963,0.03345200775663935,0.07633748317631225,0.06173071704314337
GSD3,0.2962962962962963,0.03373457027387166,0.05139605192957496,0.0628408807117885
GSD3,0.2962962962962963,0.009562728772878799,0.010486658639841535,0.018491597258048453
GSD3,0.2962962962962963,0.06942887845454906,0.12316916965230466,0.11672152445775338
GSD3,0.2962962962962963,0.20499840635840974,0.1690789880621018,0.25386873045060593
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.03193193664415113,0.22977963073257893,0.05614434849555723
GSD3,0.2962962962962963,0.0036217924019139873,0.0016103795241956668,0.007165723549734406
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.042238621116584996,0.09956613413348471,0.07226734011068894
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.006448063380210737,0.0035950479135225333,0.012493328519341939
GSD3,0.2962962962962963,0.020116499593333562,0.011294278706291712,0.03723670368619448
GSD3,0.2962962962962963,0.025562722015925302,0.06880634855668111,0.04748397704984525
GSD3,0.2962962962962963,0.006204799473953754,0.0022861468584405753,0.012182818502243136
GSD3,0.2962962962962963,0.0044802285565581435,0.0030625832223701733,0.00884161719812384
GSD3,0.2962962962962963,0.0962557798573573,0.13370931735401245,0.16143368077190898
GSD3,0.2962962962962963,0.008908736483850831,0.03243958585869819,0.01725769253858137
GSD3,0.2962962962962963,0.012607596569861547,0.028918988677043237,0.0245872879112517
GSD3,0.2962962962962963,0.025994647705105598,0.0760153117850914,0.0482282578913599
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.1463270840676867,0.03002044099326294,0.20337592599648802
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.003220611915745473,6.635039644361875e-05,0.006379583067814832
GSD3,0.2962962962962963,0.007983659987422008,0.026314521762169713,0.015593830868074135
GSD3,0.2962962962962963,0.0038190054782773967,0.001835931070284506,0.007580110900306532
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.06883010594470428,0.08350695691740306,0.11059260019143771
GSD3,0.2962962962962963,0.02683001671847949,0.06315981371915345,0.04812976052789471
GSD3,0.2962962962962963,0.0009448223733884458,0.0012266928361138372,0.0018789926729658654
GSD3,0.2962962962962963,0.0008194350718197574,0.0034726950837532344,0.0016308517116521133
GSD3,0.2962962962962963,0.0038666745885522352,0.019136898810854043,0.007586672443370841
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0014101792520723024,0.005479577682757672,0.002804538523530792
GSD3,0.2962962962962963,0.04197080291897861,0.012478685475120136,0.07187498781953176
GSD3,0.2962962962962963,0.0010088640074632507,0.008843450479233227,0.002001573292740076
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0013523666416115504,0.0011126373626373627,0.0026865574315438298
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0019738896870485677,0.0019738896870510336,0.003940001851071246
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.1873437089407088,0.5353011013438416,0.25132702462015954
GSD3,0.2962962962962963,0.01733345580032104,0.04465150866439822,0.032953323382303945
GSD3,0.2962962962962963,0.0031680139829539434,0.011615099629518373,0.00625674156121061
GSD3,0.2962962962962963,0.0032069834019004006,0.006229204333095307,0.006373089290754363
GSD3,0.2962962962962963,0.02314750076292009,0.06722400366468163,0.04306516031111326
GSD3,0.2962962962962963,0.02408846652043132,0.10176355854147479,0.043942863800914056
GSD3,0.2962962962962963,0.002926283560995141,0.012737547573586888,0.00578485405025796
GSD3,0.2962962962962963,0.012587485603949714,0.03629273818470956,0.024626955637060865
